,_id,date,quantity,revenue,ordersCount
65,61b7404307b79a564847c244,2021-03-08,11,187.0,8
66,61b7404307b79a564847c289,2021-03-09,10,170.0,7
67,61b7404307b79a564847c2cb,2021-03-10,16,272.0,13
68,61b7404307b79a564847c309,2021-03-11,13,221.0,12
69,61b7404307b79a564847c355,2021-03-12,6,102.0,6
70,61b7404307b79a564847c3a5,2021-03-13,12,204.0,10
71,61b7404307b79a564847c3e6,2021-03-14,2,34.0,2
72,61b7404307b79a564847c415,2021-03-15,24,408.0,18
73,61b7404307b79a564847c45f,2021-03-16,18,306.0,15
74,61b7404307b79a564847c4b7,2021-03-17,12,204.0,9
75,61b7404307b79a564847c4ef,2021-03-18,27,459.0,19
76,61b7404307b79a564847c533,2021-03-19,20,340.0,17
77,61b7404307b79a564847c583,2021-03-20,17,289.0,12
78,61b7404307b79a564847c5c7,2021-03-21,11,187.0,9
79,61b7404307b79a564847c605,2021-03-22,8,136.0,6
80,61b7404307b79a564847c638,2021-03-23,3,51.0,3
81,61b7404307b79a564847c675,2021-03-24,13,221.0,12
82,61b7404307b79a564847c6b3,2021-03-25,17,289.0,13
83,61b7404307b79a564847c6f6,2021-03-26,14,238.0,12
84,61b7404307b79a564847c733,2021-03-27,21,357.0,19
85,61b7404307b79a564847c785,2021-03-28,12,204.0,10
86,61b7404307b79a564847c7c3,2021-03-29,16,272.0,12
87,61b7404307b79a564847c820,2021-03-30,25,425.0,17
88,61b7404307b79a564847c865,2021-03-31,18,306.0,16
89,61b7404307b79a564847c8bc,2021-04-01,28,476.0,21
90,61b7404307b79a564847c905,2021-04-02,22,374.0,19
91,61b7404307b79a564847c951,2021-04-03,14,238.0,11
92,61b7404307b79a564847c999,2021-04-04,12,204.0,10
93,61b7404307b79a564847c9e3,2021-04-05,15,255.0,11
94,61b7404307b79a564847ca1d,2021-04-06,23,391.0,16
95,61b7404307b79a564847ca60,2021-04-07,10,170.0,8
96,61b7404307b79a564847cabc,2021-04-08,7,119.0,6
97,61b7404307b79a564847cb10,2021-04-09,8,136.0,8
98,61b7404307b79a564847cb63,2021-04-10,18,306.0,12
99,61b7404307b79a564847cbb3,2021-04-11,8,136.0,7
100,61b7404307b79a564847cbf5,2021-04-12,11,187.0,7
101,61b7404307b79a564847cc2c,2021-04-13,4,68.0,4
102,61b7404307b79a564847cc58,2021-04-14,3,51.0,1
103,61b7404307b79a564847cc86,2021-04-15,9,153.0,6
104,61b7404307b79a564847ccc4,2021-04-16,8,136.0,7
105,61b7404307b79a564847cd04,2021-04-17,2,34.0,2
